name,lat,lon,level,parent,source_name
小諸市,36.326874,138.426021,municipality,,小諸市役所
小谷村,36.779206,137.908305,municipality,,小谷村役場
小豆島町,34.479714,134.30888,municipality,,小豆島町役場
小郡市,33.39645,130.555541,municipality,,小郡市役所
小野市,34.85788,134.939881,municipality,,小野市役所
小野町,37.286823,140.62628,municipality,,小野町役場
小金井市,35.699479,139.502989,municipality,,小金井市役所
小鹿野町,36.017238,139.00868,municipality,,小鹿野町役場
尼崎市,34.733554,135.406394,municipality,,尼崎市役所
尾張旭市,35.216568,137.035412,municipality,,尾張旭市役所
尾花沢市,38.60062,140.405693,municipality,,尾花沢市役所
尾道市,34.409162,133.205628,municipality,,尾道市役所
尾鷲市,34.070799,136.190998,municipality,,尾鷲市役所
屋久島町,30.389893,130.651119,municipality,,屋久島町役場
山ノ内町,36.744606,138.412621,municipality,,山ノ内町役場
山中湖村,35.410644,138.861078,municipality,,山中湖村役場
山元町,37.962703,140.87809,municipality,,山元町役場
山北町,35.360631,139.083806,municipality,,山北町役場
山口市,34.177845,131.473016,municipality,,山口市役所
山口県,34.185833,131.471389,prefecture,,山口県庁
山形小国町,38.061391,139.743333,ward,山形,小国町役場（山形）
山形川西町,38.005203,140.053181,ward,山形,川西町役場（山形）
山形市,38.255436,140.339605,municipality,,山形市役所
山形朝日町,38.299293,140.145924,ward,山形,朝日町役場（山形）
山形村,36.168104,137.87897,municipality,,山形村役場
山形県,38.24055,140.363358,prefecture,,山形県庁
山形金山町,38.88344,140.339367,ward,山形,金山町役場（山形）
山梨南部町,35.2423,138.486054,ward,山梨,南部町役場（山梨）
山梨市,35.693429,138.686955,municipality,,山梨市役所
山梨県,35.663889,138.568335,prefecture,,山梨県庁
山武市,35.602992,140.413531,municipality,,山武市役所
山江村,32.246465,130.767136,municipality,,山江村役場
山添村,34.681261,136.043797,municipality,,山添村役場
山田町,39.467619,141.948923,municipality,,山田町役場
山県市,35.506111,136.781401,municipality,,山県市役所
山科区,34.972297,135.813625,municipality,,山科区役所
山辺町,38.289217,140.26218,municipality,,山辺町役場
山都町,32.685387,130.990443,municipality,,山都町役場
山陽小野田市,34.003089,131.181786,municipality,,山陽小野田市役所
山鹿市,33.016728,130.691297,municipality,,山鹿市役所
岐南町,35.389594,136.78262,municipality,,岐南町役場
岐阜市,35.426201,136.759937,municipality,,岐阜市役所
岐阜池田町,35.4423,136.572851,ward,岐阜,池田町役場（岐阜）
岐阜県,35.391174,136.723657,prefecture,,岐阜県庁
岡垣町,33.853491,130.611749,municipality,,岡垣町役場
岡山市,34.655107,133.919566,municipality,,岡山市役所
岡山市中区,34.670776,133.943144,ward,岡山市,中区役所（岡山市）
岡山市北区,34.655107,133.919566,ward,岡山市,北区役所（岡山市）
岡山市南区,34.599771,133.919553,ward,岡山市,南区役所（岡山市）
岡山市東区,34.651374,134.029463,ward,岡山市,東区役所（岡山市）
岡山県,34.661739,133.935032,prefecture,,岡山県庁
岡崎市,34.954809,137.172999,municipality,,岡崎市役所
岡谷市,36.067003,138.049557,municipality,,岡谷市役所
岩倉市,35.279433,136.871428,municipality,,岩倉市役所
岩内町,42.979761,140.514773,municipality,,岩内町役場
岩出市,34.256267,135.311451,municipality,,岩出市役所
岩国市,34.1665,132.218942,municipality,,岩国市役所
岩手町,39.972768,141.212166,municipality,,岩手町役場
岩手県,39.70357,141.152652,prefecture,,岩手県庁
岩槻区,35.949882,139.694182,municipality,,岩槻区役所
岩沼市,38.104303,140.869949,municipality,,岩沼市役所
岩泉町,39.843204,141.796675,municipality,,岩泉町役場
岩美町,35.575896,134.332087,municipality,,岩美町役場
岩見沢市,43.196028,141.775355,municipality,,岩見沢市役所
岬町,34.3169,135.142085,municipality,,岬町役場
岸和田市,34.460597,135.370871,municipality,,岸和田市役所
島原市,32.787998,130.3703,municipality,,島原市役所
島本町,34.883446,135.662798,municipality,,島本町役場
島根県,35.472293,133.05052,prefecture,,島根県庁
島根美郷町,35.076512,132.590543,ward,島根,美郷町役場（島根）
島牧村,42.700471,140.061454,municipality,,島牧村役場
島田市,34.836122,138.176948,municipality,,島田市役所
嵐山町,36.056568,139.320514,municipality,,嵐山町役場
川俣町,37.664989,140.598244,municipality,,川俣町役場
川内村,37.33768,140.809266,municipality,,川内村役場
川北町,36.468505,136.542407,municipality,,川北町役場
川南町,32.192009,131.525816,municipality,,川南町役場
川口市,35.806733,139.7234,municipality,,川口市役所
川場村,36.692554,139.103484,municipality,,川場村役場
川島町,35.992494,139.484352,municipality,,川島町役場
川崎区,35.529394,139.703279,municipality,,川崎区役所
川崎市,35.530865,139.703031,municipality,,川崎市役所
川本町,34.995211,132.495853,municipality,,川本町役場
川根本町,35.046822,138.081695,municipality,,川根本町役場
川棚町,33.072743,129.8616,municipality,,川棚町役場
川西市,34.830132,135.417222,municipality,,川西市役所
川越市,35.925112,139.48584,municipality,,川越市役所
川越町,35.02295,136.673971,municipality,,川越町役場
川辺町,35.486548,137.070605,municipality,,川辺町役場
左京区,35.048604,135.778539,municipality,,左京区役所
市原市,35.497897,140.115594,municipality,,市原市役所
市川三郷町,35.56512,138.502406,municipality,,市川三郷町役場
市川市,35.721857,139.931067,municipality,,市川市役所
市川町,34.989365,134.763289,municipality,,市川町役場
市貝町,36.543242,140.102113,municipality,,市貝町役場
帯広市,42.924014,143.196195,municipality,,帯広市役所
常滑市,34.896088,136.854483,municipality,,常滑市役所
常総市,36.023563,139.993934,municipality,,常総市役所
常陸大宮市,36.542592,140.411012,municipality,,常陸大宮市役所
常陸太田市,36.538227,140.530929,municipality,,常陸太田市役所
幌加内町,44.009812,142.153828,municipality,,幌加内町役場
幌延町,45.017635,141.849386,municipality,,幌延町役場
幕別町,42.908198,143.356085,municipality,,幕別町役場
平内町,40.926023,140.955884,municipality,,平内町役場
平取町,42.585098,142.128525,municipality,,平取町役場
平塚市,35.335502,139.349412,municipality,,平塚市役所
平川市,40.583742,140.567123,municipality,,平川市役所
平戸市,33.368065,129.553671,municipality,,平戸市役所
平泉町,38.986781,141.11398,municipality,,平泉町役場
平生町,33.938193,132.073607,municipality,,平生町役場
平田村,37.221995,140.575655,municipality,,平田村役場
平群町,34.629155,135.700711,municipality,,平群町役場
平谷村,35.323279,137.630083,municipality,,平谷村役場
平野区,34.62116,135.545999,municipality,,平野区役所
幸区,35.544449,139.686978,municipality,,幸区役所
幸手市,36.078089,139.725805,municipality,,幸手市役所
幸田町,34.864425,137.165667,municipality,,幸田町役場
広尾町,42.285841,143.311498,municipality,,広尾町役場
広島市,34.385253,132.455337,municipality,,広島市役所
広島市中区,34.386288,132.454992,ward,広島市,中区役所（広島市）
広島市南区,34.379884,132.469061,ward,広島市,南区役所（広島市）
広島市東区,34.395333,132.482384,ward,広島市,東区役所（広島市）
広島市西区,34.393966,132.434426,ward,広島市,西区役所（広島市）
広島府中市,34.568349,133.236323,ward,広島,府中市役所（広島）
広島県,34.396558,132.459646,prefecture,,広島県庁
広野町,37.214403,140.994561,municipality,,広野町役場
広陵町,34.54274,135.750842,municipality,,広陵町役場
庄内町,38.849558,139.904036,municipality,,庄内町役場
庄原市,34.857743,133.017264,municipality,,庄原市役所
府中町,34.392589,132.504544,municipality,,府中町役場
度会町,34.4389,136.62251,municipality,,度会町役場
座間味村,26.228949,127.303205,municipality,,座間味村役場
座間市,35.48864,139.407637,municipality,,座間市役所
延岡市,32.582401,131.664859,municipality,,延岡市役所
廿日市市,34.348416,132.331541,municipality,,廿日市市役所
弘前市,40.602965,140.464008,municipality,,弘前市役所
弟子屈町,43.485352,144.459223,municipality,,弟子屈町役場
弥富市,35.110148,136.724768,municipality,,弥富市役所
弥彦村,37.691007,138.855252,municipality,,弥彦村役場
当別町,43.223637,141.517003,municipality,,当別町役場
当麻町,43.828201,142.508388,municipality,,当麻町役場
彦根市,35.274464,136.259623,municipality,,彦根市役所
御代田町,36.322732,138.506505,municipality,,御代田町役場
御前崎市,34.637977,138.128117,municipality,,御前崎市役所
御坊市,33.891056,135.15229,municipality,,御坊市役所
御宿町,35.191484,140.348785,municipality,,御宿町役場
御嵩町,35.434493,137.130885,municipality,,御嵩町役場
御所市,34.46334,135.740177,municipality,,御所市役所
御杖村,34.488391,136.16591,municipality,,御杖村役場
御殿場市,35.308615,138.934506,municipality,,御殿場市役所
御浜町,33.814505,136.048677,municipality,,御浜町役場
御船町,32.714585,130.801821,municipality,,御船町役場
御蔵島村,33.897156,139.596009,municipality,,御蔵島村役場
徳之島町,27.726329,129.018622,municipality,,徳之島町役場
徳島市,34.070234,134.554713,municipality,,徳島市役所
徳島県,34.06571,134.559419,prefecture,,徳島県庁
忍野村,35.460062,138.847853,municipality,,忍野村役場
志免町,33.591503,130.479807,municipality,,志免町役場
志布志市,31.477513,131.099826,municipality,,志布志市役所
志摩市,34.328218,136.829655,municipality,,志摩市役所
志木市,35.83659,139.580248,municipality,,志木市役所
志賀町,37.006187,136.77801,municipality,,志賀町役場
忠岡町,34.487125,135.401497,municipality,,忠岡町役場
恩納村,26.497502,127.85357,municipality,,恩納村役場
恵庭市,42.882592,141.577799,municipality,,恵庭市役所
恵那市,35.44932,137.412817,municipality,,恵那市役所
愛別町,43.906679,142.577822,municipality,,愛別町役場
愛南町,32.962168,132.583326,municipality,,愛南町役場
愛媛松前町,33.787479,132.711364,ward,愛媛,松前町役場（愛媛）
愛媛県,33.841667,132.766111,prefecture,,愛媛県庁
愛川町,35.528746,139.32172,municipality,,愛川町役場
愛知県,35.180278,136.906667,prefecture,,愛知県庁
愛知美浜町,34.778843,136.908251,ward,愛知,美浜町役場（愛知）
愛荘町,35.168834,136.212306,municipality,,愛荘町役場
愛西市,35.152802,136.728217,municipality,,愛西市役所
成田市,35.776605,140.318781,municipality,,成田市役所
我孫子市,35.864162,140.028225,municipality,,我孫子市役所
戸塚区,35.400223,139.533467,municipality,,戸塚区役所
戸沢村,38.737601,140.143569,municipality,,戸沢村役場
戸田市,35.817635,139.677931,municipality,,戸田市役所
戸畑区,33.893442,130.8298,municipality,,戸畑区役所
所沢市,35.799672,139.468613,municipality,,所沢市役所
手稲区,43.121972,141.245782,municipality,,手稲区役所
扶桑町,35.35914,136.913079,municipality,,扶桑町役場
指宿市,31.252805,130.633118,municipality,,指宿市役所
掛川市,34.768717,137.998403,municipality,,掛川市役所
揖斐川町,35.486948,136.5682,municipality,,揖斐川町役場
摂津市,34.777387,135.561886,municipality,,摂津市役所
播磨町,34.715302,134.867911,municipality,,播磨町役場
敦賀市,35.645588,136.055437,municipality,,敦賀市役所
文京区,35.707976,139.752473,municipality,,文京区役所
斑鳩町,34.608852,135.730593,municipality,,斑鳩町役場
斜里町,43.911441,144.670713,municipality,,斜里町役場
新ひだか町,42.341276,142.368588,municipality,,新ひだか町役場
新上五島町,32.984553,129.073401,municipality,,新上五島町役場
新冠町,42.362417,142.318315,municipality,,新冠町役場
新十津川町,43.548781,141.877126,municipality,,新十津川町役場
新地町,37.876379,140.919591,municipality,,新地町役場
新城市,34.899012,137.497858,municipality,,新城市役所
新宮市,33.724224,135.992525,municipality,,新宮市役所
新宮町,33.715313,130.446567,municipality,,新宮町役場
新宿区,35.69389,139.703463,municipality,,新宿区役所
新富町,32.068937,131.487984,municipality,,新富町役場
新居浜市,33.960329,133.283379,municipality,,新居浜市役所
新島村,34.377138,139.256556,municipality,,新島村役場
新庄市,38.76496,140.301664,municipality,,新庄市役所
新庄村,35.179691,133.567755,municipality,,新庄村役場
新座市,35.793497,139.56533,municipality,,新座市役所
新得町,43.079546,142.838981,municipality,,新得町役場
新温泉町,35.623509,134.448942,municipality,,新温泉町役場
新潟市,37.916128,139.036402,municipality,,新潟市役所
新潟市中央区,37.922505,139.043229,ward,新潟市,中央区役所（新潟市）
新潟市北区,37.913538,139.221606,ward,新潟市,北区役所（新潟市）
新潟市南区,37.765817,139.019184,ward,新潟市,南区役所（新潟市）
新潟市東区,37.924894,139.092606,ward,新潟市,東区役所（新潟市）
新潟市西区,37.874081,138.971648,ward,新潟市,西区役所（新潟市）
新潟県,37.902451,139.023245,prefecture,,新潟県庁
新発田市,37.947954,139.327151,municipality,,新発田市役所
新篠津村,43.225368,141.649247,municipality,,新篠津村役場
新見市,34.977058,133.470345,municipality,,新見市役所
新郷村,40.465784,141.1734,municipality,,新郷村役場
日の出町,35.742115,139.257405,municipality,,日の出町役場
日之影町,32.659422,131.380921,municipality,,日之影町役場
日光市,36.719861,139.698204,municipality,,日光市役所
日出町,33.369442,131.532536,municipality,,日出町役場
日南市,31.601811,131.378761,municipality,,日南市役所
日南町,35.163311,133.306255,municipality,,日南町役場
日吉津村,35.440179,133.380808,municipality,,日吉津村役場
日向市,32.422947,131.623962,municipality,,日向市役所
日田市,33.321041,130.94131,municipality,,日田市役所
日立市,36.599016,140.651546,municipality,,日立市役所
日置市,31.633709,130.402436,municipality,,日置市役所
日進市,35.132018,137.039414,municipality,,日進市役所
日野市,35.671347,139.394981,municipality,,日野市役所
日高川町,33.911693,135.186,municipality,,日高川町役場
日高市,35.907748,139.33914,municipality,,日高市役所
日高村,33.535083,133.373201,municipality,,日高村役場
早島町,34.600822,133.828304,municipality,,早島町役場
早川町,35.412658,138.363192,municipality,,早川町役場
早良区,33.581944,130.348409,municipality,,早良区役所
旭川市,43.771435,142.365291,municipality,,旭川市役所
旭市,35.716034,140.648178,municipality,,旭市役所
明日香村,34.470509,135.81254,municipality,,明日香村役場
明石市,34.643109,134.997182,municipality,,明石市役所
春日井市,35.247664,136.972232,municipality,,春日井市役所
春日市,33.532629,130.470368,municipality,,春日市役所
春日部市,35.974043,139.754765,municipality,,春日部市役所
昭和区,35.150216,136.934166,municipality,,昭和区役所
昭和町,35.627928,138.535148,municipality,,昭和町役場
昭島市,35.705705,139.353773,municipality,,昭島市役所
時津町,32.828885,129.848527,municipality,,時津町役場
普代村,40.005164,141.886014,municipality,,普代村役場
智頭町,35.265081,134.226587,municipality,,智頭町役場
更別村,42.650415,143.187794,municipality,,更別村役場
曽於市,31.653622,131.019255,municipality,,曽於市役所
曽爾村,34.510664,136.124475,municipality,,曽爾村役場
最上町,38.758467,140.519359,municipality,,最上町役場
月形町,43.338397,141.669604,municipality,,月形町役場
有田川町,34.057488,135.216116,municipality,,有田川町役場
有田市,34.083104,135.127727,municipality,,有田市役所
有田町,33.210574,129.849014,municipality,,有田町役場
朝倉市,33.413622,130.659735,municipality,,朝倉市役所
朝日村,36.129262,137.867112,municipality,,朝日村役場
朝来市,35.339835,134.853117,municipality,,朝来市役所
朝霞市,35.797255,139.593919,municipality,,朝霞市役所
木古内町,41.678332,140.437635,municipality,,木古内町役場
木城町,32.163784,131.473354,municipality,,木城町役場
木島平村,36.857887,138.407044,municipality,,木島平村役場
木更津市,35.381208,139.924905,municipality,,木更津市役所
木曽岬町,35.075958,136.731353,municipality,,木曽岬町役場
木曽町,35.841756,137.691217,municipality,,木曽町役場
木津川市,34.737179,135.820058,municipality,,木津川市役所
木祖村,35.936307,137.783163,municipality,,木祖村役場
本別町,43.124615,143.610962,municipality,,本別町役場
本宮市,37.513162,140.393877,municipality,,本宮市役所
本山町,33.759656,133.586721,municipality,,本山町役場
本巣市,35.455386,136.665932,municipality,,本巣市役所
本庄市,36.243329,139.190629,municipality,,本庄市役所
本部町,26.658035,127.898175,municipality,,本部町役場
札幌市,43.061972,141.354374,municipality,,札幌市役所
札幌市中央区,43.055451,141.341097,ward,札幌市,中央区役所（札幌市）
札幌市北区,43.090693,141.340882,ward,札幌市,北区役所（札幌市）
札幌市南区,42.989995,141.353496,ward,札幌市,南区役所（札幌市）
札幌市東区,43.076242,141.363662,ward,札幌市,東区役所（札幌市）
札幌市西区,43.074347,141.300898,ward,札幌市,西区役所（札幌市）
杉並区,35.699546,139.636414,municipality,,杉並区役所
杉戸町,36.025618,139.736829,municipality,,杉戸町役場
村上市,38.22399,139.48004,municipality,,村上市役所
村山市,38.483352,140.38038,municipality,,村山市役所
村田町,38.118589,140.722404,municipality,,村田町役場
東かがわ市,34.243803,134.358837,municipality,,東かがわ市役所
東みよし町,34.036785,133.93676,municipality,,東みよし町役場
東串良町,31.38579,130.973339,municipality,,東串良町役場
東久留米市,35.757992,139.529673,municipality,,東久留米市役所
東京府中市,35.669404,139.477591,ward,東京,府中市役所（東京）
東京都,35.689444,139.69167,prefecture,,東京都庁
東伊豆町,34.772816,139.041265,municipality,,東伊豆町役場
東住吉区,34.622118,135.526612,municipality,,東住吉区役所
東北町,40.727871,141.257888,municipality,,東北町役場
東吉野村,34.403541,135.968307,municipality,,東吉野村役場
東吾妻町,36.571564,138.820571,municipality,,東吾妻町役場
東員町,35.074125,136.583756,municipality,,東員町役場
東大和市,35.745328,139.426591,municipality,,東大和市役所
東大阪市,34.679324,135.600898,municipality,,東大阪市役所
東山区,34.997082,135.776282,municipality,,東山区役所
東峰村,33.397314,130.869919,municipality,,東峰村役場
東川町,43.698877,142.510128,municipality,,東川町役場
東広島市,34.426787,132.743746,municipality,,東広島市役所
東庄町,35.83715,140.668786,municipality,,東庄町役場
東彼杵町,33.037031,129.917149,municipality,,東彼杵町役場
東御市,36.35955,138.330295,municipality,,東御市役所
東成区,34.669996,135.541223,municipality,,東成区役所
東成瀬村,39.179185,140.648892,municipality,,東成瀬村役場
東村,26.633284,128.15687,municipality,,東村役場
東村山市,35.754624,139.468484,municipality,,東村山市役所
東松山市,36.042162,139.39995,municipality,,東松山市役所
東松島市,38.426134,141.210278,municipality,,東松島市役所
東栄町,35.07693,137.697833,municipality,,東栄町役場
東根市,38.431292,140.391021,municipality,,東根市役所
東洋町,33.527976,134.279968,municipality,,東洋町役場
東浦町,34.977139,136.965569,municipality,,東浦町役場
東海市,35.022976,136.902229,municipality,,東海市役所
東海村,36.472882,140.566301,municipality,,東海村役場
東淀川区,34.741313,135.52934,municipality,,東淀川区役所
東温市,33.791027,132.872299,municipality,,東温市役所
東灘区,34.720159,135.265429,municipality,,東灘区役所
東白川村,35.64256,137.323745,municipality,,東白川村役場
東神楽町,43.696383,142.451539,municipality,,東神楽町役場
東秩父村,36.058148,139.194573,municipality,,東秩父村役場
東近江市,35.112603,136.20762,municipality,,東近江市役所
東通村,41.277726,141.3289,municipality,,東通村役場
東郷町,35.09679,137.052623,municipality,,東郷町役場
東金市,35.559932,140.366115,municipality,,東金市役所
杵築市,33.417029,131.616089,municipality,,杵築市役所
松伏町,35.925751,139.815139,municipality,,松伏町役場
松原市,34.577901,135.551786,municipality,,松原市役所
松山市,33.839157,132.765556,municipality,,松山市役所
松島町,38.380149,141.067291,municipality,,松島町役場
松崎町,34.752763,138.778757,municipality,,松崎町役場
松川村,36.424045,137.854556,municipality,,松川村役場
松川町,35.597231,137.909667,municipality,,松川町役場
松戸市,35.787652,139.903226,municipality,,松戸市役所
松本市,36.238096,137.971992,municipality,,松本市役所
松江市,35.467815,133.048517,municipality,,松江市役所
松浦市,33.341023,129.709047,municipality,,松浦市役所
松田町,35.348199,139.139337,municipality,,松田町役場
松茂町,34.133849,134.580537,municipality,,松茂町役場
松野町,33.227142,132.711304,municipality,,松野町役場
松阪市,34.577974,136.527595,municipality,,松阪市役所
板倉町,36.225962,139.601938,municipality,,板倉町役場
板柳町,40.695954,140.4577,municipality,,板柳町役場
板橋区,35.751245,139.709246,municipality,,板橋区役所
板野町,34.144364,134.462616,municipality,,板野町役場
枕崎市,31.272922,130.296991,municipality,,枕崎市役所
枚方市,34.814465,135.650642,municipality,,枚方市役所
枝幸町,44.9387,142.581405,municipality,,枝幸町役場
柏原市,34.578286,135.629246,municipality,,柏原市役所
柏崎市,37.364952,138.558005,municipality,,柏崎市役所
柏市,35.868295,139.976199,municipality,,柏市役所
柳井市,33.963839,132.101597,municipality,,柳井市役所
柳川市,33.163064,130.405739,municipality,,柳川市役所
柳津町,37.526035,139.719552,municipality,,柳津町役場
柴田町,38.056599,140.765798,municipality,,柴田町役場
栃木市,36.382414,139.734111,municipality,,栃木市役所
栃木県,36.565832,139.88362,prefecture,,栃木県庁
栄区,35.36439,139.554106,municipality,,栄区役所
栄村,36.987481,138.577359,municipality,,栄村役場
栄町,35.840866,140.243945,municipality,,栄町役場
栗原市,38.730062,141.021508,municipality,,栗原市役所
栗山町,43.05629,141.784099,municipality,,栗山町役場
栗東市,35.021614,135.997993,municipality,,栗東市役所
根室市,43.330105,145.583472,municipality,,根室市役所
根羽村,35.255296,137.581784,municipality,,根羽村役場
桂川町,33.578889,130.678118,municipality,,桂川町役場
桐生市,36.405743,139.330823,municipality,,桐生市役所
桑名市,35.062288,136.683539,municipality,,桑名市役所
桑折町,37.854653,140.520797,municipality,,桑折町役場
桜井市,34.51884,135.84274,municipality,,桜井市役所
桜区,35.855876,139.609766,municipality,,桜区役所
桜川市,36.327273,140.090478,municipality,,桜川市役所
桶川市,36.002966,139.558177,municipality,,桶川市役所
梼原町,33.39217,132.927065,municipality,,梼原町役場
棚倉町,37.029867,140.379591,municipality,,棚倉町役場
椎葉村,32.467408,131.158228,municipality,,椎葉村役場
楢葉町,37.282605,140.993465,municipality,,楢葉町役場
榛東村,36.438647,138.967118,municipality,,榛東村役場
様似町,42.127737,142.933797,municipality,,様似町役場
標津町,43.661309,145.131325,municipality,,標津町役場
標茶町,43.303337,144.600665,municipality,,標茶町役場
横手市,39.313777,140.566636,municipality,,横手市役所
横浜市,35.450195,139.634903,municipality,,横浜市役所
横浜市中区,35.444688,139.642203,ward,横浜市,中区役所（横浜市）
横浜市南区,35.434423,139.627509,ward,横浜市,南区役所（横浜市）
